	review_id	asin	reviewer_id	category	num_sentence	sentence	tip	type	standalone	before/after	extend_position	sen_length
19905	3449	B0002GML4U	A3R4794K2RVU1S	Musical Instruments	13	Update: 12.19.12Still working great after 5 months.	0.0					5
48311	8306	B001JA85K2	A3UR2W72M1YHNH	Baby	9	After few days use I saw big improvement I can make more and more milk but still cannot keep up with her needs just pumping alone ,but overall i am so happy with this product because we dont have to supplement much like before.	0.0					45
81867	13750	B00CYFFQTE	A1K3916GPHF07V	Toys & Games	5	There has to be some kind of trick.	0.0					8
16714	2847	B0002E2KPC	A1O3P80RRDUV5P	Musical Instruments	11	The rubber has a strong odor and there is no brand-name printed anywhere on the product.	0.0					15
17717	3045	B0002E3FCO	A6FIAB28IS79	Musical Instruments	4	As for the price, after seeing the gooseneck, the base, the generous-sized screws, etc., Im prepared to say that  this one is fairly valued (I doubt that the Shure or Blue pop filters, at almost double the price, offer anything more than brand-name status).	0.0					41
55983	9620	B002UO3T1G	A2IZ9ZSFBW7JX8	Sports & Outdoors	14	You then repeat this in reverse to put it back.	0.0					10
65353	11109	B004ERKCIA	AMKE4ZDJRPY7X	Sports & Outdoors	2	Spraying this stuff in it and letting it soak for a minute or two melts it all away; making clean up simple and fast.	0.0					24
34257	6026	B000NW77VK	AQY6K4ZFJHHRF	Toys & Games	5	The house is very cute, and has a lot of the essentials of a real house.	0.0					16
12493	1987	B0002CZVB4	A18P5I03P4U8AI	Musical Instruments	1	very simple, very user-friendly,and the feature that is most important i think, versatile.	0.0					13
8184	1264	B00007DWDZ	A2MRYTB4QYINAI	Baby	4	I have been able to express about the same amount of milk with this pump that I have with the Ameda with a little more work.	0.0					26
47823	8216	B001H32I7M	A1B2LEW6RAFIKN	Sports & Outdoors	1	Stren Clear Blue Fluorescent has been the only monofilament on my reels for years.	0.0					14
49756	8572	B001Q209NY	A3NX5WD22K6YPA	Baby	1	It was a really awesome concept and he liked it a lot.	0.0					12
75805	12811	B0080PLOE8	A3NGOG8Z78AZSD	Tools & Home Improvement	11	But for now, a $2 20-watt CFL puts out the same light.	0.0					10
24240	4243	B0007YDEGQ	A2D1W9IY1XILYX	Toys & Games	2	They loved it at first, but now they mostly ignore it.	0.0					11
10573	1694	B00012TISM	A29PRP6GDC9GL9	Toys & Games	6	So maybe holding off on this one might be a good idea espcially if your baby/toddler is always on the go and to busy to stop ttp read like mine.	0.0				after	29
61808	10575	B003TPGPUW	AK5JYI3V6M846	Tools & Home Improvement	3	Its been a big hit with the whole family.	0.0					9
19827	3433	B0002GMGYA	A3PL8ENSYWS1PZ	Musical Instruments	2	It works well... no connectivity issues whatsoever.	0.0					7
54949	9450	B002OOWAKS	A1Y9VWDIW3CP4A	Baby	6	Also, the tray is a different design and not compatible with the older style chair - not a huge deal, but we have to constantly figure out which tray goes with which chair.	0.0					32
43600	7548	B001910KGS	A26WS8QVUY1NAO	Sports & Outdoors	11	Great clip design which allows knife to sit low in pocket.4.	0.0					10
53575	9234	B002FB7FLE	AS65L3A9I2ES6	Baby	2	ended up buying babykicks and love them much better.	0.0					9
42651	7408	B00175YU7G	AG441OTUR0NUQ	Baby	1	At first my son wasnt fond of this teether... he just never liked it.	0.0					14
22304	3929	B0002Y6BJI	ATSVUBE2115N1	Musical Instruments	1	My daughter has been using these strings for many years now and they work great.	0.0					15
65938	11219	B004I1KCEQ	AUORSYSJIW7UM	Tools & Home Improvement	21	I would give this tough saw five stars save for the blade on my unit being 3/64 out of line with the notch and laser guides.	0.0					25
41902	7280	B0015RM3I4	A2EQEBOUUSUAXU	Sports & Outdoors	4	Made in china, but would probably cost 3 times as much if made in the USA.	0.0					15
79580	13419	B00ASI748A	A1C66LMRGMGV19	Baby	20	There are a couple cons to the jogging stroller, but they are outweighed by the pros.	0.0					16
53503	9217	B002ECZUNE	A198HR1XQJFBVK	Baby	7	When I pump I need a bigger bottle that the standard 5 oz to keep from switching bottles while pumping, and the 8 oz are perfect for this.	0.0					26
55405	9514	B002RL7UWQ	A1BOPLLSYZOKAU	Baby	1	Works just like it should.	0.0					5
22871	4015	B000696D3I	A2ZOKN2GZLD8J0	Sports & Outdoors	1	Works extremely well with the rest of the combo set.	0.0					10
27559	4824	B000E3FKTE	A8VI7KMUHI7ZH	Sports & Outdoors	15	CONs: This is a BIG box (pay attention to the measurements).	0.0					11
69394	11749	B0051Y1KT0	A1KIP1JVS0YGJ	Baby	4	I ended up getting the Diono cupholder for my Vista.	0.0					10
39653	6931	B00106GVLA	AG6JJG6UOKBX	Sports & Outdoors	73	"""If youre on the surface for 3 minutes, the computer thinks to itself """"Hes now done with that first dive"""", and when you reach the second boat, its an entirely NEW dive in the opinion of the Puck."""	0.0					37
53735	9259	B002GNYCJ4	ABZBEPVBPKB4A	Baby	1	Perfect fit and top quality.	0.0					5
8852	1370	B00009IM5V	A1BOJ3936IE1E0	Toys & Games	7	So while my four-year-old will use this system when my wife and I (or other adult relatives) are around, on her own she prefers the My First LeapPad that she finds much more manageable as a four year old.	0.0					38
80567	13564	B00BL6JDUA	A1EFMEZJESPF76	Musical Instruments	1	Perfect to try different sizes and shapes!!	0.0					7
75233	12704	B007Q0OGE8	A2V325C5TYPZTQ	Toys & Games	1	These are great for my 4 year old daughter as she can easily work with the duplos.	0.0					16
28717	4997	B000F4ELZ6	A2EO7K6R85S57B	Toys & Games	8	Having said all that, I must admit that our son really enjoys this set a lot.	0.0					16
77246	13022	B008MVOUSW	A15NB52UNH2SYB	Baby	15	Overall I really love this diaper and find myself excited to use this one in my stash.	0.0					17
2232	339	B0000223AR	A2LSLFY00C4PLY	Tools & Home Improvement	1	I purchased this stand for my belt/disc sander and it fits perfectly.	0.0					11
54246	9344	B002K8PTII	A2OWR5G2OAQF7C	Tools & Home Improvement	3	I was surprised how good the quality was for all the individual products.	0.0					13
25400	4445	B000A88JZU	ABO2QRC5TNJOD	Baby	4	Then I use the shields and valves again for the next session - no washing with soap, so they are definitely a time saver!	0.0					23
15629	2649	B0002E1G5C	A52GGV55KT8AV	Musical Instruments	1	I know that you can easily change strings without paying for a tool to help you out, but honestly this thing is worth every penny.	0.0					25
27279	4770	B000CDKVYA	ADWRXIDKP0CR6	Sports & Outdoors	9	Whoops, looks like Puma beat me to the punch and are now doing just that with at least some of their knives!	0.0					22
24875	4345	B0009PAN1C	A3FF3HVW91Q6JO	Toys & Games	3	It has some fun things that are hard to find with other sets too like avocado and broccoli and eggplant.	0.0					20
60528	10367	B003IHUXBS	A2OTFJUMQF12ZC	Toys & Games	4	Overall, I would recommend.	0.0					4
27157	4743	B000C20OUC	A1HHG4MB4THR30	Sports & Outdoors	1	Great traction on ice and snow.	0.0					6
23974	4198	B0007SL86A	A35P0LNBJ0WUPL	Musical Instruments	2	Slim and easy to install though longer than the QK10B.	0.0					9
39503	6915	B000ZNPRDW	A2AQ7U5QQHTLBM	Baby	11	I think that is a must in a diaper bag to be able to have everything you need visible and organized like that.	0.0					23
54214	9336	B002JP315K	AQXV350Y0LUFG	Tools & Home Improvement	5	While there was a lot of lint in the bucket, the new filter in the shop vacuum was coated with a thick coating too.	0.0					24
26112	4571	B000BDIRYC	AXXJPAAMDZGGT	Tools & Home Improvement	22	Even though they look precise because of the laser pointer, they arent.	0.0					12
8763	1359	B000096RFF	A3ONUIQUDAD8XI	Toys & Games	1	box was rip and smash.	0.0					5
43796	7589	B0019I5WKA	A3G7IUNADPD0UT	Tools & Home Improvement	4	I will probably buy another pair for the truck.	0.0					9
47514	8169	B001GL4HOC	A2SYPFPEDX3LJD	Toys & Games	14	the cars/trucks SUPER UBER COOL!!...	0.0					4
23377	4094	B0006ST0XE	AR9ZOC5B1U5H1	Toys & Games	1	My daughter has had this doll for about four months now and it is one of her favorite toys.	0.0					19
26481	4628	B000BOBZJ0	A3GCJ6B23SLSV2	Tools & Home Improvement	5	If thats all I ever test then I got my moneys worth.	0.0					12
34547	6076	B000OGABWM	A3JSOLOAC9DTV1	Tools & Home Improvement	2	I bought a second one that we keep on the shelf where our DVDs are stored.	0.0					16
79924	13466	B00B2AY0Q2	A2RVCF21L2NPU5	Toys & Games	7	This food is definitely strong enough to last many playtime meals.	0.0					11
65664	11171	B004GXA6J2	A3ATUKWN5TH0L2	Baby	3	Worth to buy a more expensive and dont take the risk of running out.	0.0					14
61659	10548	B003SRB6CI	A3CIUU27YF5VNR	Baby	1	When I needed a container to keep my babys toys handy in the kitchen, I was looking for two main things: 1) Soft-sided and lightweight, so that she could dump the toys in the floor like she expects to, rather than get stuck head-first inside it; and 2) a muted color that would harmonize with her room decor and not take over.	0.0					58
24796	4330	B0009JOSNM	A2BC8CN7XHLIL7	Baby	67	An extra note for the Beco.	0.0					6
60369	10339	B003HH3WFI	A2WE84Q2TEP8TI	Toys & Games	3	As he gets older he can play with the ship and pirate and friends, now he uses it as a pull toy.	0.0					22
22195	3903	B0002SRCMO	A2ZOOW1LL5KF07	Tools & Home Improvement	2	I did not realize just how many plastic fasteners that a car could have.	0.0					14
40588	7076	B00134JNJG	A3QW9VBLTLQTP6	Sports & Outdoors	7	The only bad feature is when the day indicator is enabled, it must be with the loss of the date indication; you can have either separately, but not at the same time.	0.0					32
11446	1847	B0002AUWKG	AMGJTCL21SBOW	Toys & Games	2	Supplies have lasted a long time for us.	0.0					8
82636	13853	B00ESXRDDM	AA2V6ZCQPH4NP	Baby	3	"He has them in his crib right now and he often is lining them up and stacking them while he says hoo hoo"" for the owl."	0.0					26
6200	916	B00005BXUU	A435RZ8GG6XEY	Sports & Outdoors	15	Now go out and start having fun ride that bicycle again.	0.0					11
71851	12132	B005V9CUAI	A5FINI50D67RH	Baby	10	It is fairly lightweight and the straps are easy to use.	0.0					11
28129	4923	B000EM7CDW	A1E8XXAKINL0B1	Tools & Home Improvement	4	First observation is that the unit is very compact for having so many functions.	0.0					14
38359	6727	B000WJPCFW	A71TTVOAW7IUW	Baby	13	Your little one will love it!!	0.0					6
44903	7782	B001BYS5RE	A13KF8854D01EO	Tools & Home Improvement	8	Ive wasted my money on enough toilets that failed the challenge and Ill be upgrading the remainder of my toilets to Toto soon.	0.0					23
44134	7655	B001AMHCWG	A3O389O1DUHM0W	Toys & Games	1	My daughter is goign to love this when she opens it up on christmas day, the shipping of coarse was quick with amazon, one happy customer as usual	0.0					28
19391	3332	B0002GLCRC	A1JNNQAUI5FZV	Musical Instruments	2	I bought 2 of these and have had them for a year now and they have yet to let me down.	0.0					20
24925	4352	B0009PUQEG	A30M3JN70MT85J	Sports & Outdoors	3	I also use it for our Towables when we go boating.	0.0					11
3583	495	B0000224BB	A14JBDSWKPKTZA	Tools & Home Improvement	28	I like Jorgensen clamps, I have several sets of their bar clamps, and their lighter standard clamps as well.	0.0					19
49748	8570	B001PTGOO6	A1XR7K1W1RN2M5	Sports & Outdoors	7	For the price I would recommend going with another knife.	0.0					10
48357	8320	B001JO9SY0	A2T1YU5H4QNAR6	Tools & Home Improvement	2	They are nice to look at and the flickering flame is cute.	0.0					12
72931	12304	B006GYLKOO	A23QLIJMQDYMCD	Baby	9	And the wrappers are SO tiny, equivalent to a square and a half of toilet paper!	0.0					16
78561	13261	B009V5C58U	A2QR9IXLMIDL5U	Tools & Home Improvement	1	Simple attachment that works on both B&D drill or craftsman version drill.	0.0					13
1045	158	8499000606	A3FWTUD4GDHYRO	Toys & Games	2	Great value for a great product.	0.0					6
40077	7003	B0011VNDD8	A2FN0NPCHL03FH	Sports & Outdoors	1	So I bought this specifically for building modern wide mountain bike wheels at home.	0.0					14
24887	4346	B0009PUPSI	A8FKL1DHTHC12	Sports & Outdoors	8	the base is loose and falls over all the time.	0.0					10
15943	2709	B0002E1NNM	A2C7BOQVFH1HLE	Musical Instruments	2	Ive come to realise that the benefits for a slightly longer life barely makes sense given the much higher price you have to pay for it.	0.0					26
14988	2497	B0002D0Q2W	A22Z554ZQ8NFPC	Musical Instruments	9	Ive been able to tame that issue with this pedal.	0.0					10
65768	11190	B004H89NCC	AHEKX7V41PZ07	Sports & Outdoors	6	Good tight fittin cap that prevents it from leaking.	0.0					9
8887	1373	B00009KDGX	A1VI3NPOLMCOPM	Tools & Home Improvement	16	The best feature of all -  SMALL DRILL BITS WILL NOT SPIN IN THE CHUCK.	0.0					14
31128	5442	B000I5Q19Q	A3BATABAS4G9PR	Baby	12	i put an infant insert that i dont use from a carseat under the swings removable seat pad and that seems to have padded it up enough for her.	0.0					29
49840	8584	B001Q70A0G	A3SFZ2KUO6GV52	Tools & Home Improvement	26	I know its a small nit... you can buy six AAs for $2.	0.0					12
19387	3331	B0002GL7ZO	AEHDGUE3L90ZS	Musical Instruments	3	There are some design flaws that I could see giving some people trouble over time.	0.0					15
19475	3345	B0002GLCRC	A31JRW1DW3SZ2K	Musical Instruments	3	Thats the problem with mail order.	0.0					6
65809	11196	B004HEY0C4	A1WJZEY86VJHPW	Tools & Home Improvement	3	Great for all smaller woodworking projects and several larger ones	0.0					10
24141	4223	B0007W2FG8	A1X1CEGHTHMBL1	Sports & Outdoors	8	I have had some gloves that actually fade dye onto your hands when they are damp with sweat.	0.0					18
20624	3596	B0002GYW4C	A1EUO0BU72JR7T	Musical Instruments	2	Its a good cloth for polishing, no more to say about it.	0.0					12
28610	4973	B000EX0AE4	A1FLJ7QC943ZZ6	Tools & Home Improvement	2	For 40 dollars you cant go wrong with this.	0.0					8
66921	11363	B004O0TP3U	A37D2TGTIXRV2N	Toys & Games	2	It comes in a huge, sturdy (even by Ravensburger standards), heavy box that contains 2 bags each containing half of the puzzle, plus a helpful poster of the result.	0.0					28
17955	3072	B0002E52RU	A3E7O9NSS47TE8	Musical Instruments	2	This guy filled the need!	0.0					5
78373	13221	B009MDMQJ4	AMU3EIC4EOPX4	Musical Instruments	1	Looked at a lot of cases most priced $90 or above.	0.0					10
66256	11255	B004JGNTWM	A3NYB7IK9O3CSU	Sports & Outdoors	11	They are a good product at a fair price, and I would definitely buy them again.	0.0					16
15722	2666	B0002E1G5C	ALVO1A5UB8DG0	Musical Instruments	2	Thats why I gave it 4 stars instead of five.	0.0					9
32977	5776	B000M23OQ8	A2VDGYUTGIOL86	Musical Instruments	3	"(Not all chords are in here but the ""core"" chords are)."	0.0					11
569	83	1589946464	A3PE6N1GDP2XJ8	Toys & Games	30	Those who are unsuccessful are sacked by the enemy, losing the appropriate buildings or resouces listed on the enemy card.	0.0					20
67090	11389	B004ORV2O8	A2G5XI0SC7O6P7	Toys & Games	11	I really wanted to like this toy... but its a cute overpriced piece of junk.	0.0					15
37818	6645	B000VSJH8C	A38OO05LV8XICY	Sports & Outdoors	2	Suffering from what I think is sciatica, I read about inversion tables and decided to give one a try.	0.0					19
25331	4432	B000A16RL0	AEBCNWTNKO9Q	Toys & Games	2	Well made and purchased this one as a gift.	0.0					9
71752	12121	B005U54JLG	A37FDNDVN1JF07	Baby	2	However, the suction part of the bowl is absolutely useless.	0.0					10
52736	9075	B002A0SETW	A1YB43MWKLUMGU	Tools & Home Improvement	2	The bit went through Acrylic Faux Marble without tearing or slipping.	0.0					11
8051	1247	B0000789HU	A3JYDD8A4J2CH7	Tools & Home Improvement	15	In hindsight, I wish I would have bought one of these.	0.0					11
