	review_id	asin	reviewer_id	category	num_sentence	sentence	tip	type	standalone	before/after	extend_position	sen_length
34600	6088	B000ONDECY	A2PNWTD4YQ583S	Sports & Outdoors	5	In order to take it off, I have to pull the strap completely out of the loop.	0.0					17
6050	894	B00005BMDX	A5JLAU2ARJ0BO	Baby	9	Luckily, the Ventaire uses the standard American nipple size so you have lots of choices (unlike, say, the British Avent).	0.0					20
21343	3750	B0002H0A3S	A3G40OIPT4I040	Musical Instruments	2	They do the job and they feel great.	0.0					8
60487	10360	B003I868CU	AC7FYY3413KTU	Baby	6	The non-slip bottom on the bowl is nice, but the side grip is small and further impedes your ability to really mash things up.	0.0					23
4017	554	B00002N6SL	AEC90GPFKLAAW	Tools & Home Improvement	5	I bought this M2A016 MAGLITE to replace one we lost, and its every bit as good as the previous ones.	0.0					19
3196	448	B00002240N	A14JBDSWKPKTZA	Tools & Home Improvement	3	All you had to do was remove one of the screws and reinsert it, to see what I mean.	0.0					19
24332	4258	B00081L2QW	A1L7VITL941AZM	Baby	3	Do not buy this piece of junk.	0.0					7
75504	12759	B007VBYVVA	A11FJ1ZQOJ4X8L	Baby	1	As the title says, I got these as burp clothes for my baby.	0.0					13
52507	9042	B0028Q06F8	ALV34HBUTUUDO	Sports & Outdoors	3	Those safety lock (child proof) long lighters were just pain in the ass to trigger them on.	0.0					17
68784	11663	B004Y7GZG8	AJ3H85MTZFJ92	Tools & Home Improvement	13	With the BC40 on high, everything 50 yards away is brightly lit!	0.0					10
58902	10105	B0039PUU08	A2JFQW7VM2QNPH	Toys & Games	6	The plates are sturdy  enough for that purpose and all the bricks fit well on them.	0.0					16
60085	10298	B003FPQKYW	A2LNXAGX7IMBTS	Baby	4	I bought these and we loved them.	0.0					7
19301	3315	B0002GJ6FC	A34O0KQV4QXWNQ	Musical Instruments	2	I love using this thing when it comes time to polish my guitars or to change their strings.	0.0					18
18931	3242	B0002F7K7Y	A3AOPVQ7EZHTWA	Musical Instruments	3	I usually stretch the heck out of Ernie Balls after putting them on because they have so much spring in them.	0.0					21
47655	8190	B001GSKVSG	A3JNCD9Z402L7K	Sports & Outdoors	4	Solid stable and functional.	0.0					4
57411	9864	B0032VUUXG	A1I4YAA9N1VVU7	Toys & Games	5	I highly recommend it.	0.0					4
77154	13006	B008KOC0R4	AXAAD18JGKN30	Baby	1	I like them but my daughter didnt after a month, she got bored with them so I gave them away.	0.0					20
5399	794	B000051ZHS	A3KT5SEGWNGRWZ	Sports & Outdoors	2	Took it out on the lake and it held up great.	0.0					11
54492	9381	B002LGISRS	AGYZ8IKW55LRJ	Baby	5	It keeps me covered well, but a little extra fabric on the sides couldnt hurt.	0.0					15
50537	8694	B001SC4I16	A33IMLYIVBG5Z4	Musical Instruments	2	Okina UK100 Soprano Ukulele with Rosewood Fingerboard - NaturalDiamond Head DU-150 Ukulele, NaturalMahalo U-30OR Painted Economy Soprano Ukulele (Orange)Lanikai LU-11 Soprano UkuleleKala KA-15S Mahogany Soprano UkuleleThe Okina, Diamond Head and Mahalo were all under $30 at the time and within $2 price of each other.	0.0					38
46975	8102	B001FCOYEK	ACR4HKUT808U1	Toys & Games	4	There are two models available: one has adjustable height (with blue column), but this model (with yellow column) is not adjustable.	0.0					21
27799	4864	B000EDPT9K	AS68424YO3OL6	Tools & Home Improvement	7	The other tools barely met my needs and were kind of awkward to use because of the way the proportion to the handles.	0.0				after	23
12864	2056	B0002CZVXM	A1GOLQ90G6MHK6	Musical Instruments	1	About 4 years ago,  one of my friend dropped his bass and its body broke in half.	0.0					16
34276	6031	B000NWTX6W	A25R6EQMYCF290	Sports & Outdoors	1	I looked around for a set of dumbbells to satisfy my 15 year olds Christmas wish list and was quickly discouraged.	0.0					20
50422	8672	B001RMV0R2	A2ICQKPAZ3PV22	Sports & Outdoors	8	I dont know if this is true of all of them.	0.0					11
65650	11166	B004GTLRY4	A5T1AJ2TYYT2U	Baby	3	That must have worked like a charm because they were soft and absorbent from the very first wash.	0.0					18
1204	184	B00000ELZ5	A1II9F7V7C5EE0	Sports & Outdoors	12	You need to be able to muscle them back up to hook the bar.4.	0.0					13
31362	5478	B000IDSLOG	A2MFIN7HVVA3W7	Baby	5	Our 3 month old lights up when he sees his giraffe.	0.0					10
77978	13147	B0095YY7RY	A1R1N2P2CFMO4Y	Baby	10	I was having a hard time keeping my son in a swaddle but he really wanted to be wrapped up.	0.0					20
46561	8031	B001EMMKUG	A4GEUTDY8VSMZ	Baby	10	Our little girl wears this bib A LOT-- and not just at meals!	0.0					13
19979	3461	B0002GOJZO	ASJAKT8DJIAC5	Musical Instruments	13	I like these picks a LOT and am ordering a dozen more to keep around.	0.0					15
64529	10980	B00499SD4S	AEL6CQNQXONBX	Tools & Home Improvement	16	This faucet is entirely stainless steel.	0.0					6
80334	13525	B00BFBUYCC	A5WCFER3H09FS	Baby	2	It has made it possible for me to sleep, for my husband to sleep, and for us to sleep together!	0.0					20
38819	6810	B000XQH8FQ	A3OIHU92M34QFI	Sports & Outdoors	1	After reading a bunch of reviews (on Amazon) I went with this for my 13 year old.	0.0					16
20736	3619	B0002GYW4C	ATJQOAUHB5XB8	Musical Instruments	2	It works well without scratching the delicate surfaces.	0.0					8
70124	11865	B005C9ODUW	A2SE5EJ7B6Z8NP	Baby	4	Pros: keeps baby warmlow pricefits all soft structured carriersCons:  a little but of a learning curve, theres a lot of snaps and I couldnt figure out how to put it together for the first time, but now Im goodI kindof wish it came in different colors.	0.0					46
50296	8652	B001R76D42	A12DQZKRKTNF5E	Musical Instruments	12	Soon after installing Cakewalk, I had a PC issue: muffled audio recording.	0.0					12
27397	4793	B000CSBLYY	A3E5DVA6VO2DF2	Sports & Outdoors	1	This was purchased as an Xmas present for my wife.	0.0					10
48804	8400	B001M4HPKQ	A3HPCRD9RX351S	Sports & Outdoors	10	Its high price is my only concern, though even a small container should last a long time if used sparingly.	0.0					20
894	126	1617680893	A2PJFG5U89NJ35	Toys & Games	4	I definitely recommend this rather you are buying it for yourself or someone else.	0.0					14
74657	12602	B007CTPWYQ	A28ESKBGP84ZFE	Baby	12	This stroller is rated highest over the others in safety due to its sturdiness (read: stroller weight to counterbalance child weight).	0.0					21
56340	9681	B002WC83D0	A3V8DDNLHFFPYS	Tools & Home Improvement	2	We used to use a cheaper filter and I had more mild allergy issues around the house.	0.0					17
44476	7701	B001AZJ08C	A1MIEAEK1K9ZJI	Sports & Outdoors	1	These grips have a nice feel and add just enough additional space for your little finger to have something to hold onto.	0.0					22
26664	4664	B000BQWO8Y	A2I5QV48MYTRN6	Tools & Home Improvement	1	I just put in new cabinets and pegboard in my workshop.	0.0					11
9741	1529	B0000AY38R	A1X32OMSMN4PMB	Sports & Outdoors	1	Sure, it is corded and you may have to use an extension cord, but it never runs out of juice and is pretty dang tough.	0.0					25
65170	11079	B004DC9TA8	AWVBRIV3HQ2BI	Baby	24	But now that I use it everyday, I may decide to get that shield when the winter months come in as we happen to live in a very rainy city.	0.0					30
7628	1197	B00006IJIC	A1I3AG8BOXI5R6	Sports & Outdoors	4	It is a little tough to pull but shouldnt be a problem for anyone older than 8.	0.0					16
51407	8825	B001W0ZIA4	A2CS1K8JTWZH04	Tools & Home Improvement	7	I was impressed with the Makita.	0.0					6
80139	13499	B00B8NPAHQ	A3C2JQC6R2K52C	Tools & Home Improvement	19	Now that I know my OttLites limitations (separation from base), the lamp will stay in a stationary spot and one that it seems designed for--a desk with a straight back chair.	0.0					32
68989	11696	B00501YN20	A1SGDUNNRQOH60	Baby	5	Would recommend to anyone!	0.0					4
37621	6608	B000VB1JA8	A1Y1QOXCE9XOPD	Sports & Outdoors	2	Fit perfectly into my desert eagle 1911G.	0.0					6
68012	11532	B004TABTWU	AQD3TK1N65VVL	Sports & Outdoors	15	I dont know that the Redding primer pocket uniformers are any better than the ones included with the machine, but I do know that they are cut differently, as I was able to move a bit more material out of the pockets with the Redding uniformers after using the Lyman uniformers.	0.0					51
14129	2325	B0002D0CKI	A3GHV54CDBCKO4	Musical Instruments	6	Round and flat wound strings.	0.0					5
34660	6102	B000OROBMM	A10TDOWZXEWSW4	Baby	12	I feel kinda dumb for paying so much for a bucket BUT our son does seem to really like it, he never fusses in it, just sits there contentedly.	0.0					29
55728	9578	B002TOKHGC	A1HIMPVAUY5ASY	Baby	2	However by the time he was able to figure out the squirting mechanism, they were no longer engaging toys for him.	0.0					21
28640	4981	B000F1MBQ0	A24VMEOQ8XUGT9	Baby	3	The only thing that I dont love about this pillow is that the seams where you would rest your head are painful against the skin due to the loop being so tightly sewn.	0.0					33
57368	9854	B0032FOOWA	A395L0BRXXI9J3	Baby	7	Also it is easy to take the back apart to clean, even inbetween the seat and the chair part, they are made to come apart to step up through the 5 stages.	0.0					31
24246	4244	B0007ZF56C	AIBRTGBN07D6A	Sports & Outdoors	2	I purchased these for doingP90x Extreme Home Fitness with Tony Horton - Set of 13 Dvds.	0.0					13
45038	7803	B001C3YBCW	A1NMJ1XZIZ8U3E	Sports & Outdoors	9	ProsMaterials - VG-10 steel, stainless linerGrip - Its a handful.	0.0					7
13585	2202	B0002D070I	AXXYMIJBD0J9G	Musical Instruments	2	Either way, once plugged in, it sounds great.	0.0					8
36839	6484	B000TG9RCC	A2IEOHFEJYJUZ3	Sports & Outdoors	3	Open it up and you can remove it from the cable and drop it in your range bag.	0.0					18
43544	7539	B0018Z8CN8	A1II3J5NVJTFLH	Baby	8	The orange shower cup is a big hit, too.	0.0					9
43594	7548	B001910KGS	A26WS8QVUY1NAO	Sports & Outdoors	4	I actually like the assisted opening mechanism on this knife more than my Kershaw Speedsafe assisted opening knives.	0.0					18
46617	8045	B001EYU5OC	A279KONKG127K7	Tools & Home Improvement	10	if the kit had included dewalts pivot holder, rapid load holder, or magnetic drive guide (see links below) in place of the generic holder, id have been happier with it.	0.0					30
52210	8988	B00275R1TY	A3SEF6589812JB	Sports & Outdoors	9	Another nice point, it doesnt take up much room and if you need to move it, it is simply and light, no need to take it apart to move.	0.0					29
75502	12758	B007VBXKFS	A2FYOI0JA5MP9Z	Baby	10	Sometimes, it becomes difficult to unscrew the plastic ring from the bottle - so I always have one of the plastic jar openers handy when using these bottles.	0.0					27
75392	12738	B007T8OGLK	A3SUC2DJYHUU9Y	Musical Instruments	2	But you should plan ahead if youre in the USA and want one, it ships from mainland China, it takes a while to get to the States.	0.0					27
26997	4714	B000BVZB3E	A163DYJA80OH9N	Tools & Home Improvement	7	Now I check it every so often just to be sure the thumb screws are still tight, but I have not found any reoccurance of that problem.	0.0					27
49036	8449	B001NGF6AY	A2IUBVE4MGRYLF	Sports & Outdoors	1	Ive looked at several bike racks and this is by far the cheapest and most sturdiest one Ive encountered.	0.0					19
26066	4566	B000BD23E2	AO64S4KZOLKVW	Sports & Outdoors	3	This one has over 500 rounds and still looks new.	0.0					9
21481	3770	B0002H49BM	A1QFFRX44YPXX8	Tools & Home Improvement	25	Thanks, Leatherman!, for a simple design feature that saves your customers from a lot of pain and frustration.	0.0					18
23792	4171	B0007M909I	A20PEER2NSBQV	Sports & Outdoors	9	Besides the holster, Galco includes a brief instruction pamphlet telling you how to break in the holster if needed and general maintenance tips.	0.0					23
70779	11953	B005GNT7CI	AZFFY0NTIDD3Y	Tools & Home Improvement	9	If you want super power and brightness, then your flashlight will have to be powered by this battery or two 123 batteries.	0.0					21
61511	10522	B003Q85CRY	A2ET5MK0U46RBD	Baby	1	If you have two small children this is a must, I bought it for my daughter for Christmas and she said it is worth its weight in gold.	0.0					28
54709	9419	B002N4P786	A1EXGFC5VLF6FF	Sports & Outdoors	1	Comfortable, cool, and plenty of room for a day pack.	0.0					10
50058	8616	B001QSZVZE	A3OEWQXYMIXYVI	Sports & Outdoors	15	The one bright thing about this procedure is that the RMR mounts firmly to the plate without and detectable play or wiggle, otherwise it would certainly be a continual pain to have to re-sight the RMR each and every time I wanted to turn this device off/on.	0.0					45
53903	9287	B002HRFNVA	AVKMQUQUZ9OVI	Baby	2	The tray compartments are great, and the right size.	0.0					9
56861	9759	B002ZK45IQ	A3UN5D8VQNJA34	Tools & Home Improvement	1	It has a flat, phillips, pry bar and bottle opener.	0.0					10
69709	11797	B0055B7YLM	A12EVK82QUTSA6	Toys & Games	18	The rest of the toy went together easy.	0.0					8
29156	5078	B000FICAZK	A223GK6YCLN00F	Sports & Outdoors	10	Other than that, I do like the bag style.	0.0					9
66469	11292	B004L2JX06	A1UH05WR1YFP2U	Baby	8	Breastfeeding aside, its a nice chair for any nursery or living room.	0.0					12
861	122	1616616768	A3VSBJEA4KBGBP	Toys & Games	7	Pilots include:(1) Blue Squadron Pilot, a level 2 non-unique pilot that cost 22 points.	0.0					11
13248	2142	B0002CZZW4	A3412OM2NWNT5E	Musical Instruments	4	The cable barely holds a signal now (constantly need to jiggle the thing to work).	0.0					15
43210	7490	B0018BLKOU	A19O634GMWB47H	Sports & Outdoors	4	A cork for the spout is an excellent idea as well.	0.0					11
46876	8089	B001FA14N6	A1RP5SE6YKUORT	Tools & Home Improvement	6	I had a B/D 12volt that was ok for thin stock, short cuts, (B/D show sale too cheap to pass up).	0.0					18
43022	7464	B0017VM2NY	A1MFARTPOQ9XXJ	Baby	12	Kids can sit fine with their legs crossed; lots of safety experts have commented that rear facing as long as possible is the way to go.	0.0					26
3599	495	B0000224BB	A14JBDSWKPKTZA	Tools & Home Improvement	44	Smooth, easy mechanicals, great surface area that is flat, and if you get the knack of clamping them at the right pressure, they create a flat platform on the base of your project.	0.0					33
29313	5112	B000FMQWS2	A3A8M7KIK83TIO	Baby	5	As a teether I find it somewhat lacking as she has only had these for about three months and the paint is already wearing off.	0.0					25
63167	10772	B0041G2YN0	A2QCE7L6GRE3MT	Toys & Games	12	So really its 2-4 people that can actually play.	0.0					8
4495	642	B00004RKD4	A3TLH5DIWDBZ9Q	Tools & Home Improvement	5	Also with the rope, the bucket does not hang in a good position.	0.0					13
59295	10163	B003AXRV1A	A2H4BLBXDNSZ2O	Tools & Home Improvement	8	I guess the next step is to contact the Better Business Bureau, the States Attorney General in their venue, and file a complaint  through the Amazon Customer Complaint Department.	0.0					29
10680	1703	B0001408SO	A28APYI80VQF2K	Tools & Home Improvement	11	That was without a doubt the biggest surprise!4.	0.0					8
1694	269	B00000JIVS	A2LOPNDI0SFNJG	Toys & Games	3	Its worth the efforts :) Do look around for more offers.	0.0					10
17843	3053	B0002E4Z8M	A2KI91IR3RA7D0	Musical Instruments	32	They figure anything short of a multi-thousand dollar tube condenser microphone is inferior for studio vocals and this microphone proves them wrong.	0.0					21
63845	10875	B004478GWE	A1Y27QNN0P9HJ	Toys & Games	4	He did not have any trouble completing any of this even though it was his first time with legos this size.	0.0					21
21977	3859	B0002MDTVS	A3EA7KGYC8LB0	Musical Instruments	1	Spend a few extra bucks and get a music stand that is sturdier!	0.0					13
16102	2734	B0002E1O2C	A35JPJHGOSPZX9	Musical Instruments	1	I use mediums but bought these for my nephews Takamine and they sound awesome on that guitar.	0.0					17
15078	2513	B0002DUPZU	AU9RL6MBM25YY	Musical Instruments	7	Overall, Im satisfied with the sound and performance of the new strings, but I dont think Im ready to give up DAddarios yet.	0.0					23
84014	13994	B00JTYO2C0	A28YK7B27X3N0N	Tools & Home Improvement	2	Have used Bostitch for years, always very happy with their products and  Bostitch  is keeping their good track record of adding products and features that address a  variety of needs.	0.0					30
