	review_id	asin	reviewer_id	category	num_sentence	sentence	tip	type	standalone	before/after	extend_position	sen_length
57600	9892	B0033UWSYK	AYUSQDPU5RRJ8	Baby	13	"""I am not worried about """"dirt"""" or germs on the shopping cart, the whole point for me was to keep my daughters fingers out of """"pinch points"""" you find in shopping cart construction after she got her finger in one."""	0.0					40
19320	3319	B0002GJ6FC	AZBUUKQLYKUCL	Musical Instruments	7	But dont get me wrong, its still pretty strong... just dont put too much weight on it while using it.	0.0					20
42125	7323	B00162RN38	ALYY5MTGERC0B	Sports & Outdoors	4	Getting it on a rail is a snap.	0.0					8
61368	10506	B003P8FL1C	A16YU3GRGCD95S	Toys & Games	3	The sound on this is wonderful and I love the pictures that came with it.	0.0					15
77983	13148	B0095YY7RY	A3PRXJRKLIK9MX	Baby	4	(The 6-9 month size fit my 18 lb 4.5 month old with a little bit of room to grow, but the smaller size would have been just that --- small).	0.0				after	26
26715	4673	B000BR9DPK	A1KDUK7COAZK27	Toys & Games	4	The ship included is about the same size as the figures.	0.0					11
14784	2459	B0002D0KOG	A33F2WVDF74EA7	Musical Instruments	1	This little fellow is well built out of mostly steel and is heavy for its size.	0.0					16
3394	475	B00002245H	A14JBDSWKPKTZA	Tools & Home Improvement	3	I bought a couple to hold things down on the drill press, and for general purpose work.	0.0					17
4729	672	B00004T69F	A39357QLRB3A9R	Sports & Outdoors	3	I generally bass fish in 20 ft of water.	0.0					8
70042	11855	B005BTLXI8	A3EYQ06LJKNOKL	Tools & Home Improvement	5	To cut odd shaped things I would have to drag my tools outside.	0.0					13
48625	8370	B001L8IJ0I	A2NYK9KWFMJV4Y	Musical Instruments	10	You can switch it from clean to drive to more drive, but it is essentially still a clean sounding amp.	0.0					20
21559	3775	B0002HR3L0	A3VJ27010XUWTF	Toys & Games	1	This puzzle is of the famous photo, Lunch Atop A Skyscraper, 1932.	0.0					11
26727	4675	B000BRGC3Q	A2NSXY5L42ZUGO	Sports & Outdoors	7	It would be 5 stars if the Velcro stitching was better; It is just a single thin thread that only goes 2/3 of the way to the edges.	0.0					26
67290	11428	B004PFWYL4	A2NYK9KWFMJV4Y	Musical Instruments	7	For inexpensive guitars this is an ideal case that will provide protection for your instrument.	0.0					15
31275	5460	B000IBRD74	A3JFDHDCAW8505	Toys & Games	3	It is the perfect size.	0.0					5
77993	13149	B0095ZFA5Q	A15M4UPF4MQVUE	Toys & Games	10	Basically, expect to screw up a lot, and expect to be beaten by the bad guys alot as well.	0.0					19
70651	11932	B005FKF1PY	ALHC64J88LVWO	Musical Instruments	14	These arent an expensive tuner comparatively speaking, and thats good.	0.0					10
80754	13592	B00BQ68RYS	A115W6MM9ILLK0	Toys & Games	4	worth the price.	0.0					3
6221	922	B00005BYUX	A3D9K5KUAW9RF0	Baby	3	Nice colors.	0.0					2
63475	10819	B0042L31KY	A1SIK1RMG4ZWSA	Baby	1	Blankets are great for areas where the temps.	0.0					8
20703	3611	B0002GYW4C	A3FQ9WYUHG9CD	Musical Instruments	23	You want to use a another cloth to clean your fretboard and not the same one you use for the finish.	0.0					21
10213	1623	B0000D9SR8	A18HZCWRMROOOO	Baby	4	he is playing and kicking the water, which he has never done before.. he was always scared of the tub before...	0.0					21
47898	8230	B001H9NXEI	A1XZKTBWHM3GBW	Baby	1	Its a decent toy box.	0.0					5
36159	6369	B000RNB720	A8MQNZK3J0UEX	Musical Instruments	12	One thing I have not checked yet is the actual output of the supply.	0.0					14
29216	5097	B000FK1R0W	A1OOB7V0HWGR9I	Tools & Home Improvement	1	"""There are basically two styles of """"lock joint"""" pliers - """"Channel Lock"""" style and this """"button lock"""" style."""	0.0					17
61123	10482	B003NQHSOO	A3NCSQ3UE9X7U5	Tools & Home Improvement	1	Up to this time, this is the most i have paid for an led flash light, 8.50 , many years ago they came out with the single battery lights and they were 20 to 30 dollars at best.	0.0					34
1086	166	9269808955	A39IDAUEE4VEFZ	Toys & Games	6	This really isnt such a big deal because there are several retailers right here on Amazon that sell replacements.	0.0					19
19718	3407	B0002GMGYA	A1HPC4BDRLR60	Musical Instruments	5	We also use the more expensive metal cover Hosa Cables and see no appreciable difference in sound quality.	0.0					18
42285	7355	B00166DXO2	A2Y6KBLUNU7171	Tools & Home Improvement	7	Ive used it for both up-close micro electronics work, to using it as a flashlight around the house during a blackout.	0.0					20
8730	1351	B000096NQU	AWANCZMWZ16JF	Baby	3	I wish I had just gotten this one to begin with.	0.0					11
32752	5738	B000LP2G6K	A3FP9H6R2ED7SE	Baby	3	Its lightweight, easy to put together, and sturdy.	0.0					8
52686	9069	B0029SAXJO	ATZJNEXX7LWD3	Tools & Home Improvement	33	Oh the reason it ultimately got 4 stars instead of 5 is two minor problems.	0.0					13
21298	3741	B0002H0A3S	A2FIYXK97CTS6D	Musical Instruments	2	Love the sealed bags to keep the air tight seal.	0.0					10
12357	1970	B0002CZV82	A2F92AOWTIUIB	Musical Instruments	2	The problem that they have is that they simply havent found the right settings on the pedal and the amp, because, after all, the settings on both the amp, and the pedal do make a difference.	0.0					36
2602	370	B0000223IU	AAGERMD1WPZ67	Tools & Home Improvement	2	The higher rpm ability of the Makita cuts my finish sanding time in half.	0.0					14
15787	2679	B0002E1H9W	A2SREOQJ9OEDLE	Musical Instruments	2	I am pleased with this product.	0.0					6
37028	6524	B000U7TRMK	A3GZGS5798P4LO	Sports & Outdoors	10	In fact, Im looking at another just so Ill have an excuse to come home with another rifle.	0.0					18
19588	3373	B0002GLDQM	A2J4UAF6RW13WK	Musical Instruments	3	And every student Ive ever had, has one on their guitar as well.	0.0					13
6216	921	B00005BYUS	AYVR1MQCTNU5D	Baby	5	We just received the correct refund the other day, after multiple phone calls and time.	0.0					15
38259	6710	B000WD3XBI	A1GF0Q8VRMJDNF	Toys & Games	1	I dont know too much about Pokemon but my son was very pleased with what he got.	0.0					17
62215	10643	B003VWKPHC	A2KI91IR3RA7D0	Musical Instruments	24	While long term durability is undecided I cant complain at all about the versatility, accuracy, high visibility display or the low cost.	0.0					22
50216	8643	B001R2LQWQ	A3F1GM7ZAZD1SW	Musical Instruments	3	I used a OneSpot power supply I had already, and it works fine.	0.0					13
30948	5411	B000HZBZBG	A34Q4EQENBHPN7	Baby	9	It allows me to put her down somewhere comforting for an hour and keep an eye on her so I can get a few things done, or sit down for a minute.	0.0					32
34122	6000	B000NSBBIY	A62YZHDKHVREG	Baby	1	What a huge help when strolling your baby and having this cup holder for your drinks while shopping or just taking a walk.	0.0					23
83046	13895	B00FR6V5Y2	A1C7Y31S5QXNTR	Tools & Home Improvement	16	Wh is the symbol used for a unit of energy equivalent to one watt of power expended for one hour.	0.0					20
60974	10452	B003M2PNGY	A157Y22M0M83ZI	Sports & Outdoors	1	Works great.	0.0					2
68768	11662	B004Y74AU6	A2IKRYZMX9AB7Z	Tools & Home Improvement	12	Its more than twice the price, but maybe itll solve the balancing problem.	0.0					13
21737	3811	B0002IN656	AILUNL9ZU19Q4	Sports & Outdoors	3	A must have for concealed carry or home protection.	0.0					9
37997	6672	B000VYO9MU	A1X1CEGHTHMBL1	Tools & Home Improvement	4	Leviton is a good choice to use as a replacement as they are the leading manufacturer of GFCI devices.	0.0					19
6370	948	B00005JS7E	A2ECM9HLMC242H	Toys & Games	1	My three-year old son enjoys playing this game.	0.0					7
34071	5987	B000NPXHXE	A30SXSIIPX1X1X	Tools & Home Improvement	6	So I am returning this and am going to get a grinder.	0.0					12
50552	8695	B001SEQH1I	A1JXNXW4MDXJKO	Tools & Home Improvement	6	Everything else works well -- from the nail puller/s to the deck board adjuster to the hammer end.	0.0					16
30361	5309	B000H53W0I	A2NX2Q7UGL6ZBT	Tools & Home Improvement	5	Safety is very important !	0.0					4
43068	7472	B0018179Y0	A2QBAYRY8SKL6O	Sports & Outdoors	1	Our child plays multiple contact sports and he uses this product to protect his mouth.	0.0					15
33939	5949	B000NK0DJA	A1GJGQAEQCFZB0	Sports & Outdoors	3	(especially if you are wearing gloves)	0.0					6
76667	12934	B008BPI2HE	A1YP96MT6W9FTB	Musical Instruments	3	If the photo on the Amazon product page looks confusing, dont worry.	0.0					12
36145	6368	B000RNB720	A3V1A3C9DTLPME	Musical Instruments	10	So, for such a simple device, you really cant beat it... unless you dont really use boxes.	0.0					17
78196	13183	B009D42TZ8	A2H0MAAH1MCBCQ	Baby	3	Would not recommend to anyone.	0.0					5
27813	4867	B000EEGAJW	A1QE7VZE507TO7	Musical Instruments	3	It pays.	0.0					2
65363	11111	B004ETB4TY	AF8EST6YREWG9	Toys & Games	4	She loves to go inside and play, bring her toys, a book, or even nap.	0.0					15
35118	6176	B000PAPO9W	AM870TTAD2RFT	Musical Instruments	12	But, all the instructions described a blue USB light and CD of driver and recording software which this did not come with.	0.0					22
20954	3666	B0002GZM00	A1IB42LRNA9QLW	Musical Instruments	1	This product works as advertised, but you should beware.	0.0					9
15419	2599	B0002E1G5C	A1SCWHXAB2ZK7N	Musical Instruments	3	One size doesnt always fit all.	0.0					6
21731	3809	B0002IMO3G	A27LSP37MDQIY	Sports & Outdoors	2	It has a nice weight and it well built.	0.0					9
61214	10493	B003O95UIQ	A3LXTYXYIYNGD3	Baby	10	I have fit tons of groceries in that basket and going shopping, or food/diaper bag/jackets/etc.	0.0					13
32184	5627	B000KDM3BG	A3QS4WWC1LCA6H	Sports & Outdoors	6	Say hello to your back, stomach, thigh and calf (yes, calf) muscles.	0.0					12
33072	5793	B000MAER3Y	AOEUN9718KVRD	Baby	9	During the summer my son was a bit hot in the seat, but nothing that made him cry.	0.0					18
59624	10222	B003CYOG2O	A23WDAMMLZX6VV	Toys & Games	2	Our train fits together perfectly, love the sounds it makes!	0.0					10
46247	7998	B001E8R46U	A3FADCEJRE5ASD	Baby	4	We dont have a lot of fridge space and the wider bottles Avent and Breastflow have are inconvenient for us.	0.0					20
8309	1281	B00007LP11	A3LFZ5EP2TA5P9	Baby	7	It is very easy to get in and out of the car.	0.0					12
80482	13548	B00BHKZTEY	A30IISN5P0HTII	Tools & Home Improvement	1	Well, our first lightbulb burnt out on our kitchen fixture....	0.0					10
11827	1928	B0002CZUTM	AVDW3OAVWWE05	Musical Instruments	1	Well, the Epiphone Les Paul came in earlier this morning!Am I impressed?	0.0					13
33544	5863	B000MVNJS2	A39XUQTCMVLIBC	Sports & Outdoors	1	PolarizedI use for tennis and on the water, jetskiingRunning to protect me contactsBiking, squeezed under my helmetComfortable, flexible...	0.0					18
70904	11976	B005I6R0WC	A3CJ7AEE7H6A1M	Sports & Outdoors	5	Thats the important bit.	0.0					4
61197	10492	B003O85BAE	A2V5M5EJPOD2IU	Tools & Home Improvement	21	It locks in securely and will be extremely hard to remove, so make sure the wires are in the right place and that the colors match!	0.0					26
73157	12342	B006O6EH4Y	A2V2URLB31HG59	Toys & Games	4	At $73 its a bit on the pricey side but like I mentioned it is a good substitute for a traditional dollhouse which often has similar costs.	0.0					26
81867	13750	B00CYFFQTE	A1K3916GPHF07V	Toys & Games	5	There has to be some kind of trick.	0.0					8
58411	10015	B0037ME50Y	A2XVE2J5WGCSGX	Musical Instruments	3	Planet Waves does make good products.	0.0					6
71816	12128	B005UPUMAI	A4HT7FH6PGPV6	Tools & Home Improvement	12	When cold that time is more like a half second.	0.0					10
33549	5864	B000MVQBG4	A1KOSGIXRYS62C	Baby	4	It fits across the tub and we can pick up and move easily for cleaning.	0.0					15
29364	5118	B000FNI1V2	A2FII3I2MBMUIA	Sports & Outdoors	2	I think the screwdriver is a much better tool to have than the scissors.	0.0					14
59515	10202	B003BXKZZ8	A2YOI67EI4N4D	Tools & Home Improvement	1	When it said mini, they sure meant it.	0.0					8
32680	5727	B000LK1O72	AE7V92R2LVEJF	Sports & Outdoors	1	How did I live without these?	0.0					6
77051	12987	B008INWXE2	A2G7932FZ1GIXH	Toys & Games	2	Hearing her role play with these 5 is a hoot.	0.0					9
55603	9544	B002SG6JWM	ADLVFFE4VBT8	Toys & Games	11	With the above in mind, and knowing what I know now, I would still buy a pair if the price somewhere around $60-70.	0.0					22
50972	8758	B001U5PCFM	A3CMSCWXZIVJQ1	Musical Instruments	13	In the end, its definitely worth the $120 I spent on it.	0.0					11
4793	685	B00004TBL1	A2CKQ6YOLE1FTR	Tools & Home Improvement	2	But if you use it reasonably, and for reasonable tasks, this set will do its job.	0.0					16
13320	2155	B0002D01IG	A2XB18IXOKUV82	Musical Instruments	1	I bought this at Guitar Center and now wish that I hadnt.	0.0					12
8005	1245	B0000789HE	A304GUEPCPYM3Z	Tools & Home Improvement	9	A reciprocating saw is a very versatile tool even if you do not intend to do any kind of demolition.	0.0					20
919	134	1929780753	AHGSN0ATWXDJS	Toys & Games	1	A fun version of the Fluxx card game that I would definitely buy again.	0.0					14
21591	3777	B0002HWFV8	AUJFO0J9A2HGE	Toys & Games	8	My plan is to apply some puzzle glue and frame it like a poster.	0.0					14
40275	7034	B0012KN1I0	A3JIWT2DUMZPVF	Tools & Home Improvement	1	I suppose you cant find a better built 3/8 inch keyless drill than this one but it was as heavy as my 1/2 Milwaukee which I sold to buy this one online thinking it would be a lot lighter.	0.0					37
78786	13290	B00A34P5J4	A16AF8BFMCVOWW	Tools & Home Improvement	7	I press again and again and then it finally turns on.	0.0					11
54182	9331	B002J73S9M	AWGX3THOI7385	Baby	2	This one stays put with the snap button, so he cannot take it off.	0.0					15
52436	9030	B0028H3ACS	ANM52H59E87W1	Baby	3	Six months later: She uses it, cuddles it, loves flinging it around.	0.0					12
83377	13930	B00GRLSREC	AZAC8O310IK4E	Baby	5	I also tried speaking through the unit and that really makes the video pretty choppy.	0.0					15
13218	2134	B0002CZW0Y	AKDQ6O42VUK1U	Musical Instruments	1	does not stay in place well.	0.0					6
20228	3520	B0002GX6V2	AH2F47XZ5L8NR	Musical Instruments	10	You can imitate the Phase 90 sound on both of the other units (the Line 6 MM4 does a slightly better job) and both the PH-3 and MM4 have more sonic possibilities.	0.0					27
13424	2181	B0002D01PY	AMY8AUDIBXHCI	Musical Instruments	1	nuff said.	0.0					2
56278	9669	B002VWZU7S	A2E31EI0X96XP3	Baby	2	It is a lot bigger than what we expected!	0.0					9
21809	3824	B0002IQ4EG	A3FC7KT1F6VJDV	Sports & Outdoors	5	Find the size and colors that work best for you and when you run out stick with those.	0.0					18
8608	1333	B00009363P	AHDKNAB0NG1QI	Sports & Outdoors	2	I bought these to replace them and I really like them.	0.0					11
2836	402	B0000223SI	A13YHP6GYXZAEX	Tools & Home Improvement	2	Will be buying more of these.	0.0					6
61112	10479	B003N9M6YI	A2ZHVIAD65KJ2U	Baby	4	She always reaches for them when I bring them to her and immediately puts them in her mouth.	0.0					18
43193	7488	B0018BK7VC	AOZFQAPPLMVOB	Sports & Outdoors	17	It brings the water to a boil within just a few minutes.	0.0					12
52301	9002	B0027I09MM	A2OKMBVTV4V23D	Sports & Outdoors	5	It is very well made.	0.0					5
60210	10325	B003H0KZW8	A38UI278BNPSQV	Baby	5	This didnt go over well until we realized she was willing to drink milk out of these cups.	0.0					18
74260	12526	B0073XY7ME	A1QX4FGHSRNC65	Toys & Games	3	This is definitely no exception!	0.0					5
63042	10757	B0040JRHG2	AOINAOO0NQRGN	Tools & Home Improvement	10	The light is made of sturdy plastic.	0.0					7
33281	5820	B000MH4CN2	A3MKOHLGXARW7G	Sports & Outdoors	3	Poor(er) chinese quality.	0.0					4
15174	2537	B0002DV7U2	A15RRJL2HT44J4	Musical Instruments	4	The last two of these that I have owned met untimely deaths.	0.0					12
40483	7059	B0012VRQJE	A2VRYQBXSTA424	Tools & Home Improvement	9	Once I get shelving over my computer, I plan to use these as decorative, ambient light for my desk items.	0.0					20
32536	5702	B000L6PNLO	A32D8S0CWH958Z	Tools & Home Improvement	4	(I needed more words for this review to be published.)	0.0					10
38236	6705	B000W9Z8II	A1R377IPZOKLMM	Sports & Outdoors	2	They are very comfortable and the polarized lenses make everything easy to see.	0.0					13
63351	10803	B0042D69XS	A47X0AYAXIFQ4	Baby	1	This is the best bouncer!	0.0					5
